"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
2970,"2019-08-16 11:03:17","2019-08-16 11:03:17",,"Berdal","E.","m",,,,
895,"2019-08-16 10:59:46","2019-08-16 10:59:46",,"Berg","C.","m",,,,
1628,"2019-08-16 11:01:11","2019-08-16 11:01:11",,"Berg","Leo","m",,,,
2030,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Berg","Jens Christian","m",,,,
2212,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Berg","Lars","m",,,,
2411,"2019-08-16 11:02:18","2019-08-16 11:02:18",,"Berg","Eimumd","m",,,,
2613,"2019-08-16 11:02:34","2019-08-16 11:02:34",,"Berg","Eimund","m",,,,
3007,"2019-08-16 11:03:22","2019-08-16 11:03:22",,"Berg","Mads","m",,,,
3073,"2019-08-16 11:03:36","2019-08-16 11:03:36",,"Berg","Eivind","m",,,,
1796,"2019-08-16 11:01:30","2019-08-16 11:01:30",,"Berge","Richard G.","m",,,,
1806,"2019-08-16 11:01:31","2019-08-16 11:01:31",,"Berge","Richard","m",,,,
1937,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Berge","Rikard","m",,,,
2185,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Berge","Victor","m",,,,
2299,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Bergendahl","Erling","m",,,,
1502,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Bergenn","Olaf","m",,,,
2307,"2019-08-16 11:02:13","2019-08-16 11:03:57",,"Berggrav","Eivind",,,,,
2331,"2019-08-16 11:02:14","2019-08-16 11:02:14",,"Berggrav","Øivind Seip","m",,,,
2805,"2019-08-16 11:02:55","2019-08-16 11:02:55",,"Berggrav-Jensen","Eivind","m",,,,
1503,"2019-08-16 11:00:33","2019-08-16 11:00:33",,"Bergh","Hallvard","m",,,,
1854,"2019-08-16 11:01:35","2019-08-16 11:01:35",,"Bergh","Lisbeth","f",,,,
2040,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Bergh","Hallvard Ellestad","m",,,,
2041,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Bergh","Paul Ernst","m",,,,
2578,"2019-08-16 11:02:30","2019-08-16 11:02:30",,"Bergheim","Peder","m",,,,
4325,"2020-01-30 13:17:31","2020-01-30 13:17:31",,"Bergier","Jacques","m",,,,
3026,"2019-08-16 11:03:24","2019-08-16 11:03:24",,"Berglia","N.K.","m",,,,
2888,"2019-08-16 11:03:03","2019-08-16 11:03:03",,"Bergman","Bo","m",,,,
1596,"2019-08-16 11:00:49","2019-08-16 11:00:49",,"Bergmann","Karl","m",,,,
3705,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Bergmann","Bo","m",,,,
1426,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Bergo","Andres","m",,,,
2384,"2019-08-16 11:02:17","2019-08-16 11:02:17",,"Bergsagel","Vilhelm","m",,,,
1811,"2019-08-16 11:01:31","2019-08-16 11:01:31",,"Bergsgaard","Arne","m",,,,
2701,"2019-08-16 11:02:46","2019-08-16 11:02:46",,"Bergsgård","Arne","m",,,,
3578,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Bergson","Henri","m",,,,
2890,"2019-08-16 11:03:04","2019-08-16 11:03:04",,"Bergstedt","Harald","m",,,,
2620,"2019-08-16 11:02:35","2019-08-16 11:02:35",,"Bergstrand","Allan","m",,,,
1899,"2019-08-16 11:01:40","2019-08-16 11:01:40",,"Bergstrøm","Hjalmar","m",,,,
1516,"2019-08-16 11:00:36","2019-08-16 11:00:36",,"Bergsøe","Clara","f",,,,
1895,"2019-08-16 11:01:40","2019-08-16 11:01:40",,"Bergsøe","Vilhelm","m",,,,
1463,"2019-08-16 11:00:29","2019-08-16 11:00:29",,"Bergwitz","Joh.K.","m",,,,
1718,"2019-08-16 11:01:22","2019-08-16 11:01:22",,"Berkman","Alexander","m",,,,
4050,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Bernal","John Desmond","m",,,,
906,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Berner","H.E.","m",,,,
2091,"2019-08-16 11:02:00","2019-08-16 11:02:00",,"Bernhoft","Hans Lassenius","m",,,,
2092,"2019-08-16 11:02:00","2019-08-16 11:02:00",,"Bernhoft","Theodor Christian","m",,,,
2673,"2019-08-16 11:02:41","2019-08-16 11:02:41",,"Bernhoft","Freddy","m",,,,
2443,"2019-08-16 11:02:21","2019-08-16 11:02:21",,"Bernhoft-Osa","Hermine","f",,,,
1647,"2019-08-16 11:01:14","2019-08-16 11:01:14",,"Bertram","Willy","m",,,,
3857,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Berulfsen","Bjarne","m",,,,
2695,"2019-08-16 11:02:45","2019-08-16 11:02:45",,"Berulvson","Torgeir","m",,,,
3710,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Betjeman","John","m",,,,
2815,"2019-08-16 11:02:57","2019-08-16 11:02:57",,"Bettum","Thorbjørn","m",,,,
2064,"2019-08-16 11:01:55","2019-08-16 11:01:55",,"Bey","Garabed","m",,,,
569,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Beyer","Absalon Pederssøn","m",,,,
1312,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Beyer","Harald","m",,,,
3541,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Beyer","Edvard","m",,,,
1881,"2019-08-16 11:01:39","2019-08-16 11:01:39",,"Bigeon",,"m",,,,
2177,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Biggers","Earl Derr.","m",,,,
3850,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Bille","Olaf","m",,,,
910,"2019-08-16 10:59:47","2019-08-16 10:59:47",,"Bilstad","Torgrim","m",,,,
2564,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Bilstad","Tarjei","m",,,,
753,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Bing","Just","m",,,,
3053,"2019-08-16 11:03:32","2019-08-16 11:03:32",,"Bing","Kristian","m",,,,
1887,"2019-08-16 11:01:39","2019-08-16 11:01:39",,"Birch","Holger","m",,,,
2184,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Birgersen","Birger","m",,,,
820,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Biri","Bjarne","m",,,,
1875,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Birkedal","Vilh.","m",,,,
3622,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Birkeland","Bjarte",,,,,
3014,"2019-08-16 11:03:23","2019-08-16 11:03:23",,"Birketvedt","Gunvald","m",,,,
2945,"2019-08-16 11:03:13","2019-08-16 11:03:13",,"Birting","Ottar","m",,,,
3063,"2019-08-16 11:03:34","2019-08-16 11:03:34",,"Biørn","Nils Andreas","m",,,,
3346,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Bjarklind",,,,,,
3759,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Bjarnhof",,,,,,
1242,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Bjerke","Ejlert","m",,,,
3343,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Bjerke",,,,,,
3723,"2019-08-16 11:03:57","2019-08-16 11:04:02",,"Bjerke","Andre","m",,,,
4012,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Bjerre","Poul","m",,,,
195,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Bjerregaard","Henrik Anker","m",,,,
1970,"2019-08-16 11:01:46","2019-08-16 11:01:46",,"Bjørgaas","Knut","m",,,,
2297,"2019-08-16 11:02:12","2019-08-16 11:02:12",,"Bjørge","Johan Halvor","m",,,,
1231,"2019-08-16 11:00:10","2019-08-16 11:00:10",,"Bjørgen","Kaare","m",,,,
2478,"2019-08-16 11:02:23","2019-08-16 11:02:23",,"Bjørhovde","Nils","m",,,,
4061,"2019-08-16 11:04:04","2019-08-16 11:04:04",,"Bjørhovde","Hilde","f",,,,
4149,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Bjørn","Finn","m",,,,
1474,"2019-08-16 11:00:30","2019-08-16 11:00:30",,"Bjørnaraa","Dagny","f",,,,
1925,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Bjørnaraa","Torgeir","m",,,,
1911,"2019-08-16 11:01:41","2019-08-16 11:01:41",,"Bjørndal","Arne","m",,,,
3417,"2019-08-16 11:03:52","2019-08-16 11:04:07",,"Bjørneboe","Jens",,,,,
1791,"2019-08-16 11:01:29","2019-08-16 11:01:29",,"Bjørnsen","Ole","m",,,,
4162,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Bjørnseth","Finn",,,,,
38,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Bjørnson","Bjørnstjerne","m",,,,
1173,"2019-08-16 11:00:08","2019-08-16 11:00:08",,"Bjørnson","Bjørn","m",,,,
2777,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Bjørnson","Erling","m",,,,
1864,"2019-08-16 11:01:36","2019-08-16 11:01:36",,"Bjørnstad","Oskar","m",,,,
2565,"2019-08-16 11:02:29","2019-08-16 11:02:29",,"Bjørnstad","Knut","m",,,,
3352,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Blackett","P. M. S.","m",,,,
3566,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Blake","William","m",,,,
334,"2019-08-16 10:59:23","2019-08-16 10:59:23",,"Blanc","Tharald","m",,,,
4108,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Blatt","Thomas Maco","m",,,,
3659,"2019-08-16 11:03:56","2019-08-16 11:03:56",,"Blekastad","Milada","f",,,,
2928,"2019-08-16 11:03:11","2019-08-16 11:03:11",,"Bleken-Nilssen","Toralv","m",,,,
2889,"2019-08-16 11:03:04","2019-08-16 11:03:04",,"Blicher-Clausen","Jenny","f",,,,
3629,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Blindheim","Svein","m",,,,
127,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Blix","Elias","m",,,,
3542,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Blixen","Karen m. fl.",,,,,
2009,"2019-08-16 11:01:50","2019-08-16 11:01:50",,"Bloch","A.","m",,,,
189,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Blom","Hans Ørn","m",,,,
587,"2019-08-16 10:59:33","2019-08-16 10:59:33",,"Blom","Hans ørn","m",,,,
1385,"2019-08-16 11:00:20","2019-08-16 11:00:20",,"Blom","Bendix Christian","m",,,,
2045,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Blom","Gustav P.","m",,,,
2765,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Blom","Th.","m",,,,
2195,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Blomberg","Erik","m",,,,
3275,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Blædel","Nicolai","m",,,,
2931,"2019-08-16 11:03:11","2019-08-16 11:03:11",,"Bløndal","Sigfus","m",,,,
3831,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Bodelsen","Anders",,,,,
2156,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"Boden","C.F.","m",,,,
2893,"2019-08-16 11:03:04","2019-08-16 11:03:04",,"Bodvar","Sigurd","m",,,,
799,"2019-08-16 10:59:42","2019-08-16 10:59:42",,"Boeck","Kristiane","f",,,,
2840,"2019-08-16 11:02:59","2019-08-16 11:02:59",,"Boeck","Christopher","m",,,,
389,"2019-08-16 10:59:26","2019-08-16 10:59:26",,"Boetius",,"m",,,,
3001,"2019-08-16 11:03:21","2019-08-16 11:03:21",,"Boge","Svein","m",,,,
1644,"2019-08-16 11:01:14","2019-08-16 11:01:14",,"Bogen","Hans","m",,,,
1176,"2019-08-16 11:00:08","2019-08-16 11:00:08",,"Bojer","Johan","m",,,,
3351,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Bojer",,,,,,
4243,"2019-08-16 11:04:08","2019-08-16 11:04:08",,"Bolaño","Roberto","m",,,,
4284,"2019-11-07 13:36:58","2019-11-08 20:21:33",,"Bomholdt","Jul.","m",1896,1969,"90634006",
1409,"2019-08-16 11:00:22","2019-08-16 11:00:22",,"Bondois",,"m",,,,
1948,"2019-08-16 11:01:44","2019-08-16 11:01:44",,"Bonge","Astrid","f",,,,
1249,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bonnevie","Sophie","f",,,,
2639,"2019-08-16 11:02:37","2019-08-16 11:02:37",,"Bonnevie","Margarete","f",,,,
2922,"2019-08-16 11:03:09","2019-08-16 11:03:09",,"Bonnevie","Andreas","m",,,,
3050,"2019-08-16 11:03:32","2019-08-16 11:03:32",,"Bonnevie","Carl","m",,,,
4008,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Bonsaksen","Gunnar","m",,,,
2228,"2019-08-16 11:02:08","2019-08-16 11:02:08",,"Boo","Sigrid","f",,,,
4328,"2020-02-18 12:26:09","2020-02-18 12:26:09",,"Borchert","Wolfgang","m",1921,1947,,
2046,"2019-08-16 11:01:53","2019-08-16 11:01:53",,"Borchgrevink","Einar","m",,,,
320,"2019-08-16 10:59:23","2019-08-16 10:59:23",,"Borchsenius","Otto","m",,,,
100,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Bordevik","H.","m",,,,
550,"2019-08-16 10:59:32","2019-08-16 10:59:32",,"Bordevik","Hans","m",,,,
2102,"2019-08-16 11:02:02","2019-08-16 11:02:02",,"Bordevik","Hans Henrik","m",,,,
2115,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Bordevik","Hans H.","m",,,,
1428,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Borg","Otto","m",,,,
1051,"2019-08-16 10:59:58","2019-08-16 10:59:58",,"Borgaard","Carl","m",,,,
1429,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Borge","Aksel","m",,,,
3104,"2019-08-16 11:03:40","2019-08-16 11:03:40",,"Borge","Rikard","m",,,,
2742,"2019-08-16 11:02:49","2019-08-16 11:02:49",,"Borgejordet","Tormod Knudson","m",,,,
1651,"2019-08-16 11:01:15","2019-08-16 11:03:59",,"Borgen","Johan","m",,,,
3800,"2019-08-16 11:03:59","2019-08-16 11:03:59",,"Borgen","Carl-Martin","m",,,,
3938,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Borgen",,,,,,
3770,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Borges","Jorge Luis",,,,,
13,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Botten-Hansen","Paul","m",,,,
4289,"2020-01-16 10:23:34","2020-01-16 10:23:34",,"Bourdeaux","Henri","m",,,,
4134,"2019-08-16 11:04:05","2019-08-16 11:04:05",,"Bourgeon","Francois","m",,,,
2050,"2019-08-16 11:01:54","2019-08-16 11:01:54",,"Bowitz","P.","m",,,,
984,"2019-08-16 10:59:52","2019-08-16 10:59:52",,"Boye","Ole Langfeldt","m",,,,
1511,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Boye","Jonas","m",,,,
1989,"2019-08-16 11:01:48","2019-08-16 11:01:48",,"Boye","Eyvind","m",,,,
2638,"2019-08-16 11:02:37","2019-08-16 11:02:37",,"Boye","Ingeborg","f",,,,
3119,"2019-08-16 11:03:42","2019-08-16 11:03:42",,"Boye","Eivind","m",,,,
4304,"2020-01-16 11:31:14","2020-01-16 11:31:14",,"Boye","Karin","f",,,,
1512,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Boyesen","Hjalmar H.","m",,,,
1252,"2019-08-16 11:00:11","2019-08-16 11:03:54",,"Boyson","Emil",,,,,
3313,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Boëthius","Axel","m",,,,
2754,"2019-08-16 11:02:52","2019-08-16 11:02:52",,"Braadland","Arne","m",,,,
1175,"2019-08-16 11:00:08","2019-08-16 11:00:08",,"Braaten","Oskar","m",,,,
1430,"2019-08-16 11:00:24","2019-08-16 11:00:24",,"Braatt","Marius","m",,,,
1692,"2019-08-16 11:01:19","2019-08-16 11:01:19",,"Braatøy","Trygve","m",,,,
2850,"2019-08-16 11:03:00","2019-08-16 11:03:00",,"Bramson","Karen","f",,,,
68,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Brandes","Georg","m",,,,
130,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Brandes","Edvard","m",,,,
2983,"2019-08-16 11:03:19","2019-08-16 11:03:19",,"Brandrud","Andreas","m",,,,
1460,"2019-08-16 11:00:28","2019-08-16 11:00:28",,"Branting","Anna","f",,,,
3969,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Brantsæter","Per L.","m",,,,
1934,"2019-08-16 11:01:43","2019-08-16 11:01:43",,"Braset","Karl","m",,,,
924,"2019-08-16 10:59:48","2019-08-16 10:59:48",,"Brataas","Th.","m",,,,
2056,"2019-08-16 11:01:55","2019-08-16 11:01:55",,"Brattestaa","R.","m",,,,
1446,"2019-08-16 11:00:26","2019-08-16 11:00:26",,"Braune","V.","m",,,,
869,"2019-08-16 10:59:45","2019-08-16 10:59:45",,"Brausewetter","E.","m",,,,
3828,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Brecht","Bertolt","m",,,,
3917,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Brecht","Berthold","m",,,,
1510,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Breda","Olaus Caspersen","m",,,,
2752,"2019-08-16 11:02:52","2019-08-16 11:02:52",,"Bredli","Fr.","m",,,,
4037,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Breen","Else","f",,,,
2715,"2019-08-16 11:02:48","2019-08-16 11:02:48",,"Bregendahl","Marie","f",,,,
2682,"2019-08-16 11:02:42","2019-08-16 11:02:42",,"Breidsvoll","Einar","m",,,,
4216,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Breiteig","Bjarte","m",,,,
3308,"2019-08-16 11:03:51","2019-08-16 11:03:53",,"Brekke","Paal","m",,,,
3367,"2019-08-16 11:03:51","2019-08-16 11:03:51",,"Brekke",,,,,,
646,"2019-08-16 10:59:36","2019-08-16 10:59:36",,"Bremer","Frederika","f",,,,
1744,"2019-08-16 11:01:24","2019-08-16 11:01:24",,"Bremond","Henri","m",,,,
2832,"2019-08-16 11:02:58","2019-08-16 11:02:58",,"Brenn","Thomas","m",,,,
3098,"2019-08-16 11:03:39","2019-08-16 11:03:39",,"Bretsch","Hugo","m",,,,
2960,"2019-08-16 11:03:16","2019-08-16 11:03:16",,"Bretteville-Jensen","Sigurd","m",,,,
1853,"2019-08-16 11:01:34","2019-08-16 11:01:34",,"Breum","Sophie","f",,,,
2753,"2019-08-16 11:02:52","2019-08-16 11:02:52",,"Brevig","Harry","m",,,,
2667,"2019-08-16 11:02:40","2019-08-16 11:02:40",,"Brie","Mikal","m",,,,
631,"2019-08-16 10:59:35","2019-08-16 10:59:35",,"Brinchmann","Christopher","m",,,,
975,"2019-08-16 10:59:51","2019-08-16 10:59:51",,"Brinchmann","Christoffer","m",,,,
2896,"2019-08-16 11:03:06","2019-08-16 11:03:06",,"Brinchmann","Alexander","m",,,,
3255,"2019-08-16 11:03:50","2019-08-16 11:03:50",,"Brinchmann","Alex","m",,,,
3901,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Brink","André","m",,,,
2925,"2019-08-16 11:03:09","2019-08-16 11:03:09",,"Brix","Hans","m",,,,
120,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Broch","Chr.","m",,,,
960,"2019-08-16 10:59:50","2019-08-16 10:59:50",,"Broch","Johan Jørgen","m",,,,
1073,"2019-08-16 11:00:02","2019-08-16 11:00:02",,"Broch","B.","m",,,,
1373,"2019-08-16 11:00:19","2019-08-16 11:00:19",,"Broch","Olaf","m",,,,
1655,"2019-08-16 11:01:15","2019-08-16 11:01:15",,"Broch","Theodor","m",,,,
3973,"2019-08-16 11:04:02","2019-08-16 11:04:02",,"Broch","Ingvild","f",,,,
3992,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Brochert","Wolfgang","m",,,,
377,"2019-08-16 10:59:26","2019-08-16 10:59:26",,"Brochmann","Johs.","m",,,,
644,"2019-08-16 10:59:36","2019-08-16 10:59:36",,"Brochmann","Bodvar Fredrik Johannes","m",,,,
841,"2019-08-16 10:59:43","2019-08-16 10:59:43",,"Brochmann","Elisabeth","f",,,,
1254,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brochmann","Georg","m",,,,
1255,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brochmann","Zinken","f",,,,
1513,"2019-08-16 11:00:35","2019-08-16 11:00:35",,"Brock-Utne","Albert","m",,,,
3876,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Brodal","Jan","m",,,,
3916,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Brodskij","Iosif","m",,,,
3616,"2019-08-16 11:03:55","2019-08-16 11:03:55",,"Bronner","Hedin","m",,,,
2654,"2019-08-16 11:02:39","2019-08-16 11:02:39",,"Brontë","(Søstrene)","f",,,,
4147,"2019-08-16 11:04:06","2019-08-16 11:04:06",,"Brontë","Emily",,,,,
3433,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Brooks",,,,,,
3732,"2019-08-16 11:03:58","2019-08-16 11:03:58",,"Brooks","Cleanth","m",,,,
747,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Brorson","Hans Adolph","m",,,,
1969,"2019-08-16 11:01:46","2019-08-16 11:01:46",,"Brostrøm","O.","m",,,,
426,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Brovold","I.","m",,,,
2069,"2019-08-16 11:01:56","2019-08-16 11:01:56",,"Browning","Robert","m",,,,
2683,"2019-08-16 11:02:42","2019-08-16 11:02:42",,"Bruland","Sigurd Berg","m",,,,
55,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Brun","H.","m",,,,
176,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Brun","Johan Nordahl","m",,,,
257,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Brun","M.W.","m",,,,
1071,"2019-08-16 11:00:01","2019-08-16 11:00:01",,"Brun","Johan Mangelsen","m",,,,
2094,"2019-08-16 11:02:01","2019-08-16 11:02:01",,"Brun","Hans","m",,,,
2908,"2019-08-16 11:03:08","2019-08-16 11:03:08",,"Brun","Lyder","m",,,,
3118,"2019-08-16 11:03:42","2019-08-16 11:03:42",,"Brun","Yngvar","m",,,,
2746,"2019-08-16 11:02:51","2019-08-16 11:02:51",,"Brunsvig","Nils Joseph","m",,,,
2766,"2019-08-16 11:02:53","2019-08-16 11:02:53",,"Brunsvig","Joseph","m",,,,
2197,"2019-08-16 11:02:07","2019-08-16 11:02:07",,"Brunvoll","Kirsten","f",,,,
346,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Bruun","Christopher","m",,,,
732,"2019-08-16 10:59:40","2019-08-16 10:59:40",,"Bruun","J.","m",,,,
963,"2019-08-16 10:59:50","2019-08-16 10:59:50",,"Bruun","Chr.C.H.","m",,,,
1913,"2019-08-16 11:01:41","2019-08-16 11:01:41",,"Bruun","Laurids","m",,,,
1258,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bryn","Zacharias","m",,,,
1874,"2019-08-16 11:01:38","2019-08-16 11:01:38",,"Brynildsen","Benedicte","f",,,,
2001,"2019-08-16 11:01:50","2019-08-16 11:01:50",,"Brynjulfson","Marie","f",,,,
1259,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Brøgger","Anton Wilhelm","m",,,,
1291,"2019-08-16 11:00:14","2019-08-16 11:00:14",,"Brøgger","A.W.","m",,,,
2155,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"Brøgger","Waldemar","m",,,,
2345,"2019-08-16 11:02:15","2019-08-16 11:02:15",,"Brøgger","Niels Christian","m",,,,
2778,"2019-08-16 11:02:54","2019-08-16 11:02:54",,"Brøgger","Niels Chr.","m",,,,
3408,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Brøgger","Waldemar Christofer","m",,,,
3852,"2019-08-16 11:04:00","2019-08-16 11:04:00",,"Brøgger","Fredrik Chr.","m",,,,
4017,"2019-08-16 11:04:03","2019-08-16 11:04:03",,"Brøgger","Suzanna",,,,,
3395,"2019-08-16 11:03:52","2019-08-16 11:03:52",,"Brøndsted","Mogens","m",,,,
1678,"2019-08-16 11:01:17","2019-08-16 11:01:17",,"Brørs","Sturla","m",,,,
3516,"2019-08-16 11:03:54","2019-08-16 11:03:54",,"Brünn","Max F.","m",,,,
2095,"2019-08-16 11:02:01","2019-08-16 11:02:01",,"Buch","Vilhelm Henrik","m",,,,
2669,"2019-08-16 11:02:40","2019-08-16 11:02:40",,"Bucher","Henrik E.","m",,,,
2968,"2019-08-16 11:03:17","2019-08-16 11:03:17",,"Bucher","Johan","m",,,,
2124,"2019-08-16 11:02:05","2019-08-16 11:02:05",,"Buchholtz","Johannes","m",,,,
1067,"2019-08-16 11:00:00","2019-08-16 11:00:00",,"Buchholz","Thv.","m",,,,
2150,"2019-08-16 11:02:06","2019-08-16 11:02:06",,"Buck","Pearl S.","f",,,,
1754,"2019-08-16 11:01:25","2019-08-16 11:01:25",,"Buechner","Georg","m",,,,
3126,"2019-08-16 11:03:44","2019-08-16 11:03:44",,"Buen","Anders","m",,,,
351,"2019-08-16 10:59:24","2019-08-16 10:59:24",,"Bugge","Chr.A.","m",,,,
365,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"Bugge","A.","m",,,,
366,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"Bugge","Christian A.","m",,,,
375,"2019-08-16 10:59:26","2019-08-16 10:59:26",,"Bugge","Thorvald","m",,,,
423,"2019-08-16 10:59:27","2019-08-16 10:59:27",,"Bugge","Sophus","m",,,,
510,"2019-08-16 10:59:30","2019-08-16 10:59:30",,"Bugge","Frederik Moltke","m",,,,
1064,"2019-08-16 11:00:00","2019-08-16 11:00:00",,"Bugge","Martin Johannes","m",,,,
1365,"2019-08-16 11:00:18","2019-08-16 11:00:18",,"Bugge","Alexander","m",,,,
1656,"2019-08-16 11:01:15","2019-08-16 11:01:15",,"Bugge","Stein","m",,,,
2096,"2019-08-16 11:02:01","2019-08-16 11:02:01",,"Bugge","Christian August","m",,,,
3095,"2019-08-16 11:03:38","2019-08-16 11:03:38",,"Bugge","Anders","m",,,,
3140,"2019-08-16 11:03:45","2019-08-16 11:03:45",,"Bugge","P.","m",,,,
1260,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bukdahl","Jørgen","m",,,,
3888,"2019-08-16 11:04:01","2019-08-16 11:04:01",,"Bulie","Kåre","m",,,,
367,"2019-08-16 10:59:25","2019-08-16 10:59:25",,"Bull","Jacob Breda","m",,,,
1017,"2019-08-16 10:59:56","2019-08-16 10:59:56",,"Bull","Marie","f",,,,
1163,"2019-08-16 11:00:08","2019-08-16 11:00:08",,"Bull","Edvard","m",,,,
1245,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bull","Francis o.fl.","m",,,,
1246,"2019-08-16 11:00:11","2019-08-16 11:00:11",,"Bull","Francis","m",,,,
1265,"2019-08-16 11:00:12","2019-08-16 11:00:12",,"Bull","Olaf","m",,,,
2986,"2019-08-16 11:03:19","2019-08-16 11:03:19",,"Bull","Johs. C.","m",,,,
3500,"2019-08-16 11:03:53","2019-08-16 11:03:53",,"Bull",,,,,,
3690,"2019-08-16 11:03:57","2019-08-16 11:03:57",,"Bull","Trygve","m",,,,
4197,"2019-08-16 11:04:07","2019-08-16 11:04:07",,"Bull","Leif","m",,,,
