"id","created_at","updated_at","deleted_at","created_by","updated_by","inv_no","section_or_side","material","connections","negative","acquisition","title_or_type","size","provenance","language","lines","palaeographic_description","author","content","people","places","origin","state_of_preservation","items","publ_side","genre","fullsizefront_r1","fullsizeback_r1","translation","bibliography","negative_in_copenhagen","date_cataloged","extent_genre","language_code","date1","date2","date","title_statement","material_long","subjects","public","p_oslo_vol","p_oslo_nr","internal_comments","conservation_notes","acquisition_year","trismegistos_url","papyri_dclp_url"
21,,"2021-02-09 23:53:25",,,,"571","Recto; Verso address?","Pap",,"Yes","Purchased by Leiv Amundsen on April 5, 1928 from Ali Mahmud, Behnasa","Private letter","8.5 x 13.5 cm.","Probably Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","Recto: 15;Verso: 1",,,"Letter from a person (a Christian?) urging the addressee not to reject a supplication.","[""Ptolemaios"", ""Apollophanes""]","[]","Unknown place, province of Egypt","Fragmented, the top part is lost",1,"Recto; Verso address?","Documentary","571r.jpg",,"....showing brotherly conduct. If we are saved thanks to divine providence, you will then experience a human being's (intention/heart?) towards another human being. Although I am aware that you do not need any exhortation because you are of a different opinion and have considered the matter fully - and on the whole I should not attempt to state my opinion at greater length to one who is himself able to exhort others -  still I adjure you not to reject this supplication, but to come along with Ptolemaios and Apollophanes (in order to save?) me from (NN?). Keep in good health! (Year x, month) 11th.""""Verso:Uncertain note.",,TRUE,,"1 papyrus ; 8.5 x 13.5 cm.","grc","-199","-1","IInd/Ist century B.C.","Private letter","Papyrus","[""Letter"", ""Supplication""]",TRUE,"III","148",,,,,"https://papyri.info/ddbdp/p.oslo;3;148"
22,,"2021-02-09 23:53:25",,,,"534","Recto; Verso address?","Pap",,"Yes","Purchased 1923 through British Museum. Cf. the reports and the inventory list written by H.I.Bell","Private letter","15.7 x13.2 cm.","Unknown place, province of Egypt","Greek","Recto - 5;Verso - 1",,,"Letter to Limnaeus.","[""Limnaeus"", ""Nero Claudius Caesar Augustus Germanicus Imperator, emperor""]","[]","Unknown place, province of Egypt","Fragment, the top is lost.",1,"Recto; Verso address?","Documentary","534r.jpg","534v.jpg","........Farewell. In the holy seventh year of Nero Claudius Caesar Augustus Germanicus Imperator, June 29Verso: To the dearest Limnaios.","Montevecchi O, Etous hebdomou hierou Neronos, Aegyptus 51 (1971) 212-220",TRUE,,"1 papyrus ; 15.7 x13.2 cm.","grc","60",,"June 29, 60 A.D.","Private letter","Papyrus","[""Letter""]",TRUE,"III","149",,,,,"https://papyri.info/ddbdp/p.oslo;3;149"
23,,"2021-02-09 23:53:25",,,,"448","Recto; address on the Verso?","Pap",,"Yes","Purchased 1923 through British Museum. Cf. the reports and the inventory list writen by H.I.Bell","Private letter","12.8 x 11.8 cm.","Unknown place, province of Egypt","Greek","Recto - 12;Verso - 2 (barely legible)","The farewell-wish is written in a second handOn the verso, in a corner, there are traces of letters, rubbed off from another letter or  document. Using a mirror one can read: Apollonio philt pleista:The Apollonios, mentioned in our letter, may just be the addressee","Serapion","Private letter from Serapion to Potamon, begging him to give information about the market situation in his district, as the one in the Oxyrhynchus area is getting worse every day.","[""Serapion"", ""Potamon"", ""Apollonios""]","[""Oxyrhynchite nome""]","Oxyrhynchite nome, province of Egypt",,1,"Recto; address on the Verso?","Documentary","448r.jpg","448v.jpg","Serapion to his dearest Potamon, greeting. Above all I think it is necessary to greet you through a letter. I urge you, dear, to write to me about the market in your district (?). For the market in the Oxyrhynchos district is less favourable, since ordinances of scrupulous officials arrive every  day. I greet all your family and your master Apollonios, the exceptional friend.Farewell.",,TRUE,,"1 papyrus ; 12.8 x 11.8 cm.","grc","100","199","IInd century A.D.","Private letter","Papyrus","[""Letter"", ""Market""]",TRUE,"II","49",,,,,"https://papyri.info/ddbdp/p.oslo;2;49"
24,,"2021-02-09 23:53:25",,,,"326","Recto; Verso address","Pap",,"No","Purchased by S.Eitrem in Egypt 1920","Private letter","20.5 x 12 cm.","Unknown place, province of Egypt","Greek","Recto - 22;Verso - 2","On the Verso, corresponding to line 2  - which is written in the opposite direction to the adress - there are some effaced letters (to the left) at the heading of the same line (the ink is rather faded). The meaning of this addition remains obscure.","Zenarion","Letter from Zenarion to Theon about some trouble cncerning a shipment.","[""Zenarion, sister (brother?) of Theon"", ""Theon, brother of Zenarion"", ""Serenos"", ""Homonoia"", ""Demetrion"", ""Agathous"", ""Eisarous"", ""(unnamed) kosmetes of Oxyrhynchus""]","[""Oxyrhynchus""]","Oxyrhynchos, Oxyrhynchite nome, province of Egypt",,1,"Recto; Verso address","Documentary","326r.jpg","326v.jpg","From Zenarion to her brother Theon. Greetings! (First of all) I pray that you are in good health. I (fetched?) seven cheeses; the sailor (said) that the (rest?) had been eaten by mice. Since you wrote that you have not received (neither the...) nor the cheeses whole ... for this reason ...not to give him for ... (Two and a half severely damaged lines). ...to be here, as (he) is needed.  He writes blaming me ...not to be blamed at another time... Urge Serenos to come (to us?) as swiftly as possible, for we need him and, when he comes, he (will be like a star?) rising. Greet your mother and (brothers?), Homonoia and Demetrion. Greetings from Agathous, Eisarous and ... I wish you well.Verso:To Theon from Zena(rion?)(2nd hand in the opposite direction):  ...the one who held the office of the kosmetes in  Oxyrhynchos","Bagnall & Cribiore, Women's letters from ancient Egypt 300 BC-AD 800, 2006, p.331-332",TRUE,,"1 papyrus ; 20.5 x 12 cm.","grc","100","199","IInd century A.D.","Private letter","Papyrus","[""Mice"", ""Cheese"", ""Transport""]",TRUE,"II","52",,,,,"https://papyri.info/ddbdp/p.oslo;2;52"
25,,"2021-02-09 23:53:25",,,,"327","recto","Pap",,"Yes","Purchased by S. Eitrem in Egypt 1920","Private letter","6.3 x 10.3 cm.","Unknown place, province of Egypt","Greek","12",,"Theon","Letter to a chief physician.","[""Theon"", ""Ammonios, archiatros"", ""Petechon""]","[""Chemmineos ?""]","Unknown place, province of Egypt",,1,"Recto, the Verso is blank","Documentary","327r.jpg",,"Theon to Ammonios the chief physician. From Petechon I received a sealed chest full of fresh grapes. Receive from him twelve white breads and the chest with five loaves of pure wheat-bread as you wrote. He will then drive the donkeys daily from the 13 of the month Athur. He receives one choinix  (? or 600?) of barley. He is now idle at the place of Chemmineos. If he leaves,  I shall notify you and he will pay you the price (of the the grapes). Buy for me figs and  ? and five ?. Send them to me. Tell the price you want to have.",,TRUE,,"1 papyrus ; 6.3 x 10.3 cm.","grc","100","199","IInd century A.D.","Private letter","Papyrus","[""Letter"", ""Food"", ""Trade"", ""Physicians""]",TRUE,"II","53",,,,,"https://papyri.info/ddbdp/p.oslo;2;53"
26,,"2021-02-09 23:53:25",,,,"490","Recto; Verso address","Pap",,"Yes","Purchased 1923 through British Museum (cf. the reports and the inventory list written by H.I.Bell)","Private letter","7.6 x 7.4 cm.","Unknown place, province of Egypt","Greek","Recto - 10;Verso - 1",,"Lampadios","Letter from Lampadios to his  brother Appollonios.","[""Lampadios, brother of Apollonios and Skybalos"", ""Apollonios, brother of Lampadios"", ""Skybalos, brother of Lampadios""]","[""Thmoinepsobdis""]","Heracleopolite or Oxyrhynchite nome, province of Egypt",,1,"Recto; Verso address","Documentary","490r.jpg","490v.jpg","Lampadios to my lord brother Apollonios, greeting. Since you do not want to do us a favour at your expence, I paid in Thmoinepsobdis 35 artabae (of ?). But also my brother Skybalos paid 24 ........ many ambiguous (?)Verso:To my lord brother Apollonios.",,TRUE,,"1 papyrus ; 7.6 x 7.4 cm.","grc","200","299","IIIrd century A.D.","Private letter","Papyrus","[""Letter""]",TRUE,"II","61",,,,,"https://papyri.info/ddbdp/p.oslo;2;61"
27,,"2021-02-09 23:53:25",,,,"332","Verso; Recto address","Pap",,"No","Purchased by S. Eitrem in Egypt 1920","Private letter","15.5 x 16.9 cm.","Unknown place, province of Egypt","Greek","Verso - 15; Recto - 2","The letter was evidently written rather hastily.The end of the letter and the address were written on the recto, across the fibres, previously used for some accounts, of which only small fragments are left.","Dioskourides","Letter from Dioskourides to his sister Eudaimonis. Koptos and Sinary mentioned.","[""Dioskourides, brother of Eudaimonis"", ""Eudaimonis, sister of Dioskourides"", ""Severus""]","[""Koptos"", ""Sinary""]","Unknown place, province of Egypt",,1,"Verso; address on the Recto. Recto published as P.Oslo III, 196","Documentary","332r.jpg",,"Dioskourides to my sweetest sister Eudaimonis, greeting. I salute you, sister, through this letter and I pray by all the gods that I will find you in good health as I come back. I approached the most splendid prefect. He received my case favourably and said he would hear (my case??) on the way down the Nile. And all the way  to Koptos I travel with the mighty Severus, and from there, if the gods will, I return to you. The wine, I think that the wine of the nom.... of Sinary has been sold for a good price. But if not of the best ... and the wine .....Recto:............................To mye sister Eudaimonis from ........ Dioskourides","Choat-M, Belief and cult in fourth-century papyri. 2006, p.143, 153",TRUE,,"1 papyrus ; 15.5 x 16.9 cm.","grc","300","350","1st half of the IVth century A.D.","Private letter","Papyrus","[""Letter"", ""Travel"", ""Transport"", ""Food""]",TRUE,"II","62",,,,,"https://papyri.info/ddbdp/p.oslo;2;62"
28,,"2021-02-09 23:53:25",,,,"776","Recto; Verso address","Pap",,"Yes","Purchased January 27, 1929 from Ali Mahmud Derballah (Behnasa) at Beni Masar, Egypt. From Oxyrhynchus","Private letter","11.3 x 7.4 cm.","Oxyrhynchos, Oxyrhynchite nome, province of Egypt","Greek","Recto - 11;Verso - 1",,"Ammonios","Letter from Ammonios to the teacher Theon, concerning the teacher's salary, which is paid in the form of victuals.","[""Ammonios"", ""Theon, kathegetes"", ""Achilleus, kamelitos"", ""Tatoes"", ""Harpalos""]","[]","Unknown place, province of Egypt",,1,"Recto; Verso address","Documentary","776r.jpg","776v.jpg","Ammonios  to the teacher Theon, greeting. Before all I pray that you and all yours are in good health and that you leave to me whatever you want. State the price of the jar (of wine? of oil?) that I may send (the money) with the man who fetches (it). Provide for, through Achilles, the camel-driver of Harpalos, a basket of grapes, the only one which he (viz. the camel-driver) was able to carry.FarewellVerso:To Theon, the teacher of Tatoes.","Cribiore R, Gymnastics of the mind (2001), p. 87",TRUE,,"1 papyrus ; 11.3 x 7.4 cm.","grc","100","199","IInd century A.D.","Private letter","Papyrus","[""Letter"", ""School"", ""Teachers"", ""Salary"", ""Transport"", ""Animal"", ""Food""]",TRUE,"III","156",,,,,"https://papyri.info/ddbdp/p.oslo;3;156"
29,,"2021-02-09 23:53:25",,,,"316","Verso; Recto address","Pap","Belonging to the Heroninos archive","Yes","Purchased by S. Eitrem in Egypt 1920","Private letter","10.5 x 9.5 cm.","Probably village of Euhemeria, Themistou meris, Arsinoite nome, province of Egypt","Greek","Verso - 11;Recto - 2","The handwriting is very neat and tidy, but the spacing is rather irregular","Ninnos","Letter from Ninnos to Eirenaios, Neres, and Theodoros concerning labour carried out for the Nile concervancy.","[""Ninnos"", ""Eirenaios"", ""Neres"", ""Theodoros""]","[]","Probably village of Euhemeria, Themistou meris, Arsinoite nome, province of Egypt",,1,"Verso; Recto published as P.Oslo II 27","Documentary","316r.jpg",,"From Ninnos to Eirenaios,  Neres and Theodoros. Greetings! From the letter sent to me by Eirenaios through the workers employed by the Nile concervancy (concerning the transportation expenses?) I have been informed that ninety naubia (cubits) of labour have been carried out and ... (which) you (i.e. Eirenaios) undertook (to carry out) in addition to the due sum and  to require from the others and ... to sail upstream ... have paid (?) to the ... the salary, because ...","Rathbone Dominic, Economic rationalism and rural society in third-century A.D. Egypt. Cambridge 1991, p. 67 n.51 , 72, 166 n.16, 226, 227 n.24, 413;Sherman LeRoy Wallace, Taxation in Egypt from Augustus to Diocletian. Princeton 1938, p. 60 n. 63.",TRUE,,"1 papyrus ; 10.5 x 9.5 cm.","grc","247","259","247-259 A.D.","Private letter","Papyrus","[""Letter"", ""Labour"", ""Public work"", ""Taxation""]",TRUE,"II","57",,,,,"https://papyri.info/ddbdp/p.oslo;2;57"
30,,"2021-02-09 23:53:26",,,,"361","Recto","Pap",,"No","Purchased by S. Eitrem in Egypt 1920","Private letter","21.9 x 15.1 cm.","Unknown place, province of Egypt","Greek","Recto - 25",,,"Letter to a brother. No names mentioned.","[""Sarapis, god""]","[""Memphis""]","Unknown place, province of Egypt","The papyrus is worm-eaten here and there and is rather worn in the middle, which suggests that it might have been folded at some time. Further there is a piece missing on the left side that might correspond to the width of one proper name in the nominative case (sender) and one in the dative (addressee), which are the words needed to complete the introductory phrase.The ink is almost worn away in som places. A small section along the left of the papyrus has not been aligned to the main piece and thus leaves a gap of approximately 3-4 mm.",1,"Recto","Documentary",,,"..brother very many greetings. Before all I pray for your health and I make supplication for you before the lord Sarapis....send me the children and ...to Memphis...and mine also elsewheere...and if you want them, make ... of them send me ... in order that I arrange them as poppy-seeds (?) ... a couple of round () and a couple  ... five and ... sweet stuff ... for you and the bride(?) was(?) for your daughter ... paid in full we got them ... you sent us and we did not find them/that ... treat yourself well. She salutes ... her father and ... the brothers and her mama ... concerning my father's wife ... that ... self for me ... the lies that are told you ... greatly also for the husband(?) and if not ... hers ... I pray for your health.",,,,"1 papyrus ; 21.9 x 15.1 cm.","grc","200","299","IIIrd century A.D.","Private letter","Papyrus","[""Letter"", ""Family"", ""Wedding"", ""Woman""]",FALSE,,,,,,,"https://papyri.info/ddbdp/p.oslo;2;57"
31,,"2021-02-09 23:53:26",,,,"1477","Recto; Verso address","Pap",,"No","Purchased 1934 from Maurice Nahman, Cairo","Private letter","25.8 x 12 cm.","Unknown place, province of Egypt","Greek","Recto - 15;Verso - 2",,"Ptolemaios","Letter from Ptolemaios to his father Dorion.","[""Ptolemaios, son of Dorion"", ""Dorion, father of Ptolemaios"", ""Kallikles, son of Sarapion"", ""Sarapion, emporos, father of Kallikles""]","[]","Unknown place, province of Egypt",,1,"Recto; Verso address","Documentary","1477r.jpg","1477v.jpg","Ptolemai(os) greets his father Dorion and prays that he is healthy. Receive from Kallikles, son of Sarapion the tradesman, a mattress out of need...old...in addition...those going up...the feast...until...unsold...I have...I (have) sold. Take care of yourself, that you are healthy, which I hold to be most important forever. Be strong.",,,,"1 papyrus ; 25.8 x 12 cm.","grc","-9",,"April 17, 9 B.C.","Private letter","Papyrus","[""Letter""]",FALSE,,,,,,,
